ranking,world_rank,university,presence_rank,impact_rank,openness_rank,excellence_rank
316.0,6316.0,Sher-e- Kashmir University of Agricultural Sciences & Technology of Jammu,13576.0,11866.0,11400.0,3847.0
317.0,6326.0,North Orissa University,17307.0,12997.0,10657.0,3959.0
318.0,6347.0,Rajiv Gandhi University,11907.0,10163.0,3600.0,5567.0
319.0,6390.0,Kerala Veterinary and Animal Sciences University,12055.0,11294.0,4753.0,5275.0
320.0,6395.0,All India Institute of Medical Sciences Raipur,7067.0,7201.0,4621.0,6020.0
321.0,6395.0,Birsa Agricultural University,15348.0,12228.0,6271.0,4895.0
322.0,6400.0,Jagadguru Sri Shivarathreeshwara University,9590.0,11399.0,2165.0,5567.0
323.0,6413.0,BMS College of Engineering,14092.0,12569.0,11400.0,3766.0
324.0,6436.0,(1) Telangana University,20374.0,11902.0,4864.0,5051.0
325.0,6458.0,Rajalakshmi Engineering College,19954.0,12843.0,11400.0,3642.0
326.0,6461.0,National Institute of Design,8658.0,4291.0,9358.0,6020.0
327.0,6469.0,Shreemati Nathibai Damodar Thackersey Women's University,9448.0,10125.0,7204.0,5275.0
328.0,6504.0,Apeejay Institute of Design,6043.0,6669.0,6180.0,6020.0
329.0,6518.0,National University of Educational Planning and Administration,14092.0,8644.0,9023.0,5275.0
330.0,6521.0,National Institute of Technology Raipur,11562.0,8403.0,2906.0,6020.0
331.0,6536.0,Dr Bhim Rao Ambedkar University Agra,19466.0,11641.0,11400.0,3959.0
332.0,6547.0,National Institute of Fashion Technology,11384.0,5198.0,8067.0,6020.0
333.0,6571.0,Jain University,10888.0,9152.0,2000.0,6020.0
334.0,6571.0,Great Lakes Institute of Management,10019.0,7744.0,4353.0,6020.0
335.0,6587.0,Indian Institute of Foreign Trade,9911.0,5244.0,8283.0,6020.0
336.0,6606.0,Institute of Human Resources Development,9104.0,2464.0,11400.0,6020.0
337.0,6645.0,Presidency College Chennai,25002.0,16266.0,11400.0,2891.0
338.0,6672.0,Teerthanker Mahaveer University Moradabad,8301.0,11140.0,624.0,6020.0
339.0,6687.0,National Institute of Technology Patna (Bihar College of Engineering),13308.0,8960.0,2560.0,6020.0
340.0,6703.0,O P Jindal Global University,7719.0,8275.0,4380.0,6020.0
341.0,6732.0,Thiagarajar College,18835.0,20340.0,4386.0,3847.0
342.0,6732.0,Central University of Rajasthan,12943.0,9163.0,2426.0,6020.0
343.0,6750.0,Bharath University,1930.0,10035.0,2796.0,6020.0
344.0,6750.0,Sinhgad College of Pharmacy,9286.0,8870.0,3346.0,6020.0
345.0,6793.0,Galgotias University,11680.0,10309.0,1318.0,6020.0
346.0,6793.0,APIIT Engineering Institute,17888.0,4068.0,9937.0,6020.0
347.0,6814.0,All India Institute of Medical Sciences Patna,13858.0,8526.0,3743.0,6020.0
348.0,6822.0,Gujarat National Law University,16074.0,8137.0,8400.0,5567.0
349.0,6842.0,Goa Institute of Management,19131.0,6815.0,5938.0,6020.0
350.0,6854.0,West Bengal National University of Juridical Sciences,17329.0,7584.0,10485.0,5275.0
351.0,6865.0,St Xavier's College,13897.0,8195.0,4518.0,6020.0
352.0,6878.0,(1) University of Kashmir,4539.0,9674.0,3197.0,6020.0
353.0,6904.0,Institute of Rural Management Anand,9483.0,8177.0,5137.0,6020.0
354.0,6912.0,Alliance University,8078.0,8509.0,4826.0,6020.0
355.0,6918.0,Ambedkar University,8843.0,8219.0,5230.0,6020.0
356.0,6932.0,Xavier Labour Relations Institute in India,16030.0,7450.0,5658.0,6020.0
357.0,6943.0,Virudhunagar Hindu Nadars Senthikumara Nadar College,19030.0,21578.0,3742.0,3803.0
358.0,6949.0,Central University of Tamil Nadu,11358.0,10257.0,1825.0,6020.0
359.0,6949.0,Srishti School of Art Design and Technology,17981.0,6817.0,6492.0,6020.0
360.0,6971.0,Manav Rachna Vidyantariksha (International University),8894.0,10502.0,11400.0,4553.0
361.0,6984.0,Bhavnagar University,21350.0,12472.0,4379.0,5275.0
362.0,6990.0,National Law School of India University,7169.0,6176.0,8519.0,6020.0
363.0,7043.0,Central University of Jharkhand,12436.0,10036.0,2348.0,6020.0
364.0,7045.0,Harcourt Butler Technological University,16400.0,17309.0,4731.0,4553.0
365.0,7080.0,Institute for Development & Research in Banking Technology,15241.0,9048.0,3838.0,6020.0
366.0,7089.0,Orissa University of Agriculture & Technology,16720.0,11545.0,11400.0,4317.0
367.0,7098.0,Indira Gandhi Medical College,21420.0,12466.0,11400.0,4082.0
368.0,7105.0,Maharashtra Institute of Technology,16169.0,10799.0,11400.0,4466.0
369.0,7105.0,Gokaraju Rangaraju Institute of Engineering & Technology,9767.0,7931.0,6324.0,6020.0
370.0,7109.0,DIT University,15774.0,9867.0,2527.0,6020.0
371.0,7119.0,Sikkim Manipal University of Health Medical & Technological Sciences,11735.0,9394.0,3755.0,6020.0
372.0,7122.0,Ahmedabad University,15542.0,10456.0,1799.0,6020.0
373.0,7150.0,New Horizon College of Engineering,8436.0,8588.0,5625.0,6020.0
374.0,7166.0,CCS Haryana Agricultural University,17593.0,10566.0,1606.0,6020.0
375.0,7195.0,Kongunadu Arts and Science College Coimbatore,19613.0,18471.0,5811.0,4256.0
376.0,7198.0,SNS College of Engineering,17624.0,6839.0,7445.0,6020.0
377.0,7203.0,Gautam Buddha University,11595.0,10087.0,2980.0,6020.0
378.0,7203.0,Deen Dayal Upadhyaya Gorakhpur University,21125.0,13048.0,11400.0,4016.0
379.0,7214.0,National Institute of Urban Affairs,3891.0,6925.0,8734.0,6020.0
380.0,7246.0,Institute of Liver and Biliary Sciences,16422.0,8847.0,4662.0,6020.0
381.0,7267.0,PRIST University Thanjavur,21614.0,14041.0,4933.0,5051.0
382.0,7282.0,B R Ambedkar Bihar University,20080.0,10871.0,11400.0,4466.0
383.0,7297.0,(3) University of Delhi Faculty of Management Studies,15294.0,8437.0,5590.0,6020.0
384.0,7315.0,Jawaharlal Nehru Krishi Vishwa Vidyalaya,14131.0,12649.0,11400.0,4256.0
385.0,7317.0,Veer Surendra Sai University of Technology (University College of Engineering Burla),12345.0,10597.0,2508.0,6020.0
386.0,7342.0,Kakatiya University,11406.0,9904.0,3790.0,6020.0
387.0,7350.0,Central University of Kashmir,10575.0,8844.0,5634.0,6020.0
388.0,7375.0,Gujarat Vidyapith,16897.0,10016.0,7563.0,5567.0
389.0,7379.0,Moulana Azad National Urdu University,1485.0,8202.0,8208.0,6020.0
390.0,7396.0,Birla Institute of Management Technology,16048.0,8967.0,4985.0,6020.0
391.0,7405.0,M S Ramaiah Medical College,17462.0,14571.0,6705.0,4895.0
392.0,7424.0,Rashtreeya Vidyalaya College of Engineering,14987.0,10350.0,2950.0,6020.0
393.0,7461.0,Walchand College of Engineering Sangli,15574.0,16157.0,4926.0,4895.0
394.0,7472.0,J K Lakshmipat University,15868.0,8825.0,5538.0,6020.0
395.0,7483.0,Centurion University of Technology and Management,12157.0,11383.0,1896.0,6020.0
396.0,7487.0,Central University of Gujarat,11763.0,10068.0,4045.0,6020.0
397.0,7491.0,St Xavier's College Mumbai,10845.0,8867.0,6159.0,6020.0
398.0,7506.0,Kavikulaguru Kalidas Sanskrit University,7169.0,5503.0,10391.0,6020.0
399.0,7506.0,YMCA University of Science & Technology Faridabad,9590.0,11083.0,2676.0,6020.0
400.0,7518.0,Vardhaman Mahaveer Open University,7395.0,8927.0,6512.0,6020.0
401.0,7518.0,National Institute of Technical Teachers' Training and Research Chandigarh,14865.0,10040.0,3865.0,6020.0
402.0,7532.0,Veermata Jijabai Technological Institute,14313.0,9665.0,4617.0,6020.0
403.0,7537.0,"Indian Institute of Information Technology, Design and Manufacturing, Jabalpur",13015.0,10537.0,3362.0,6020.0
404.0,7546.0,(1) Suresh Gyan Vihar University,12471.0,7992.0,7497.0,6020.0
405.0,7555.0,Indian Institute of Management Kashipur,13797.0,9924.0,4333.0,6020.0
406.0,7555.0,Indian Institute of Management Rohtak,18740.0,9456.0,4440.0,6020.0
407.0,7585.0,Dr D Y Patil Vidyapeeth,10753.0,10752.0,3344.0,6020.0
408.0,7620.0,"Maharishi Markandeshwar University, Ambala",19478.0,8655.0,5881.0,6020.0
409.0,7629.0,"Sam Higginbottom Institute of Agriculture, Technology & Sciences (Allahabad Agricultural Institute)",20781.0,11848.0,1041.0,6020.0
410.0,7645.0,Guru Nanak Dev Engineering College,8653.0,10302.0,4488.0,6020.0
411.0,7706.0,Jaipuria Institute of Management,1014.0,11026.0,5175.0,6020.0
412.0,7723.0,(3) Delhi School of Economics,14666.0,11031.0,2840.0,6020.0
413.0,7727.0,Kumaun University Nainital,14649.0,10556.0,3644.0,6020.0
414.0,7741.0,Government College of Engineering & Ceramic Technology,19277.0,17323.0,8502.0,4317.0
415.0,7744.0,International Management Institute New Delhi,16986.0,9367.0,5340.0,6020.0
416.0,7771.0,K R Mangalam University,17624.0,9764.0,4752.0,6020.0
417.0,7806.0,Acharya N G Ranga Agricultural University,17088.0,9809.0,11400.0,4895.0
418.0,7817.0,Dr D Y Patil University,10658.0,10880.0,3860.0,6020.0
419.0,7836.0,Central University of Kerala,11562.0,11615.0,2613.0,6020.0
420.0,7842.0,Vel Tech Dr RR & Dr SR Technical University,12956.0,10891.0,3658.0,6020.0
421.0,7858.0,Central University of Haryana,12312.0,11577.0,2695.0,6020.0
422.0,7858.0,National Institute of Engineering Mysore,11406.0,13298.0,4784.0,5567.0
423.0,7874.0,Central University of Himachal Pradesh,10185.0,10325.0,5019.0,6020.0
424.0,7880.0,Jaipuria Institute of Educational Institutes,6141.0,7770.0,9083.0,6020.0
425.0,7901.0,Jawaharlal Nehru Technological University Anantapur,13917.0,10957.0,3623.0,6020.0
426.0,7940.0,Indian Institute of Management Ranchi,14576.0,10451.0,4556.0,6020.0
427.0,7952.0,Asia-Pacific Institute of Management Delhi,20603.0,5134.0,10599.0,6020.0
428.0,7963.0,Yenepoya University,9873.0,12006.0,2547.0,6020.0
429.0,7970.0,Vels University Chennai,16897.0,11197.0,3084.0,6020.0
430.0,7983.0,National Law University Delhi,13218.0,7046.0,9461.0,6020.0
431.0,7983.0,Easwari Engineering College Chennai,17915.0,9513.0,5705.0,6020.0
432.0,8020.0,Medi-Caps University Indore,14115.0,9346.0,6517.0,6020.0
433.0,8020.0,Dr A P J Abdul Kalam Technical University,8927.0,8709.0,11400.0,5275.0
434.0,8041.0,Lingaya's University,12553.0,9559.0,6434.0,6020.0
435.0,8059.0,Indian Institute of Information Technology Design and Manufacturing Jabalpur,12663.0,11004.0,4169.0,6020.0
436.0,8059.0,GLA University,14683.0,11377.0,3324.0,6020.0
437.0,8074.0,National Institute of Food Technology Entrepreneurship and Management,16650.0,10547.0,4543.0,6020.0
438.0,8074.0,Ambedkar Institute of Advanced Communication Technologies and Research,15294.0,10156.0,5274.0,6020.0
439.0,8074.0,Defence Institute of Advanced Technology,21285.0,11472.0,2364.0,6020.0
440.0,8082.0,Krishna Kanta Handique State Open University,9084.0,7101.0,9887.0,6020.0
441.0,8082.0,Madan Mohan Malaviya University of Technology,14131.0,10977.0,4113.0,6020.0
442.0,8100.0,Central University of Karnataka,15525.0,10708.0,4490.0,6020.0
443.0,8100.0,Central University of Punjab Bathinda,5477.0,12494.0,2767.0,6020.0
444.0,8112.0,Strand Life Sciences,16542.0,9594.0,6151.0,6020.0
445.0,8117.0,National Institute of Technology Delhi,17949.0,10847.0,3993.0,6020.0
446.0,8121.0,University of Kota,13858.0,10802.0,4606.0,6020.0
447.0,8121.0,Dr M G R University (Dr M G R Educational and Research Institute),16615.0,11285.0,3436.0,6020.0
448.0,8148.0,Nalanda University,16169.0,9767.0,6052.0,6020.0
449.0,8148.0,Mahatma Gandhi Institute of Medical Sciences,13917.0,11770.0,3056.0,6020.0
450.0,8165.0,Nalsar University of Law Hyderabad,13472.0,8836.0,7809.0,6020.0
451.0,8180.0,Dayananda Sagar College of Engineering,16960.0,11178.0,3727.0,6020.0
452.0,8190.0,Acharya Institute of Technology,18611.0,10642.0,4430.0,6020.0
453.0,8197.0,Navodaya Education Trust,15944.0,7546.0,9173.0,6020.0
454.0,8222.0,Indian Institute of Management Raipur,15032.0,10491.0,5279.0,6020.0
455.0,8232.0,National Institute of Technology Agartala (Tripura Engineering College),17213.0,11691.0,3059.0,6020.0
456.0,8239.0,B M L Munjal University,14814.0,10392.0,5463.0,6020.0
457.0,8245.0,NIMS University,15944.0,11686.0,3253.0,6020.0
458.0,8271.0,RK University,9613.0,10578.0,5855.0,6020.0
459.0,8271.0,Vikram University,18748.0,15881.0,11400.0,3959.0
460.0,8281.0,Patna University,14709.0,9947.0,11400.0,5051.0
461.0,8281.0,Sikkim Universtiy,11150.0,12021.0,3319.0,6020.0
462.0,8293.0,Tamil Nadu Dr M G R Medical University,4539.0,10808.0,6169.0,6020.0
463.0,8293.0,North Eastern Regional Institute of Science & Technology,17624.0,11079.0,4139.0,6020.0
464.0,8293.0,ABES Engineering College,9098.0,11965.0,3668.0,6020.0
465.0,8293.0,ITM University Gwalior,11520.0,12786.0,2183.0,6020.0
466.0,8293.0,FORE School of Management,11634.0,10509.0,5781.0,6020.0
467.0,8304.0,Indian Institute of Management Udaipur,15214.0,10915.0,4736.0,6020.0
468.0,8309.0,Indian Institute of Management Tiruchirappalli,16006.0,10215.0,5736.0,6020.0
469.0,8315.0,Sher-E-Kashmir University of Agricultural Sciences & Technology of Kashmir,20507.0,16303.0,11400.0,3847.0
470.0,8339.0,Rajiv Gandhi Institute of Petroleum Technology,17213.0,11295.0,3948.0,6020.0
471.0,8346.0,Subharti University,16858.0,12693.0,1897.0,6020.0
472.0,8400.0,Indus University,16296.0,8986.0,7866.0,6020.0
473.0,8409.0,(1) Rayat Bahra University,12228.0,12611.0,2702.0,6020.0
474.0,8444.0,National Institute of Technology Goa,14562.0,11421.0,4384.0,6020.0
475.0,8467.0,Parul University,12943.0,11486.0,4560.0,6020.0
476.0,8479.0,T A Pai Management Institute,12821.0,10764.0,5757.0,6020.0
477.0,8482.0,Central Agricultural University,23580.0,14894.0,11400.0,4127.0
478.0,8482.0,Sri Padmavati Mahila Visvavidyalayam Tirupati,17405.0,11293.0,4381.0,6020.0
479.0,8482.0,NIIT University,18906.0,11296.0,4166.0,6020.0
480.0,8489.0,Charotar University of Science & Technology,14475.0,12251.0,3208.0,6020.0
481.0,8505.0,Sardarkrushinagar Dantiwada Agricultural University,14865.0,10639.0,5834.0,6020.0
482.0,8505.0,Institute for Financial Management and Research Chennai,19277.0,9421.0,7147.0,6020.0
483.0,8517.0,Baba Farid University of Health Sciences,1202.0,6058.0,11400.0,6020.0
484.0,8558.0,Sona College of Technology,7484.0,12316.0,4119.0,6020.0
485.0,8602.0,Sri Sathya Sai Institute of Higher Learning,16986.0,11883.0,3813.0,6020.0
486.0,8634.0,Ganpat University,14161.0,11747.0,4482.0,6020.0
487.0,8642.0,Indian Institute of Management Shillong,19984.0,10249.0,6184.0,6020.0
488.0,8653.0,NIT Puducherry,16831.0,11745.0,4207.0,6020.0
489.0,8658.0,St Stephen's College Delhi,20265.0,9304.0,7616.0,6020.0
490.0,8664.0,Rani Channamma University,10622.0,12136.0,4318.0,6020.0
491.0,8664.0,English & Foreign Languages University (ex-CIEFL),16243.0,9747.0,7445.0,6020.0
492.0,8664.0,Symbiosis Law School,322.0,6836.0,11400.0,6020.0
493.0,8673.0,Dev Sanskriti Vishwavidyalaya,11981.0,12965.0,2940.0,6020.0
494.0,8683.0,Northcap University (ITM University Gurgaon),12863.0,12051.0,4247.0,6020.0
495.0,8716.0,Rajagiri Group of Institutions,15985.0,10107.0,7059.0,6020.0
496.0,8724.0,Barefoot College,19736.0,4823.0,11400.0,6020.0
497.0,8758.0,Madras School of Economics,13289.0,12459.0,3798.0,6020.0
498.0,8765.0,Ravenshaw University,14531.0,11340.0,5435.0,6020.0
499.0,8789.0,REVA University,12120.0,12197.0,4405.0,6020.0
500.0,8798.0,Indira Gandhi National Tribal University,13132.0,12999.0,3095.0,6020.0
501.0,8848.0,Gogte Institute of Technology,12242.0,11843.0,5052.0,6020.0
502.0,8848.0,Bennett University,460.0,14124.0,4101.0,6020.0
503.0,8859.0,Dr Panjabrao Deshmukh Krishi Vidyapeeth Akola,12165.0,10883.0,6612.0,6020.0
504.0,8876.0,Rajiv Gandhi University of Knowledge Technologies,19084.0,11065.0,5521.0,6020.0
505.0,8887.0,Fergusson College Pune,12120.0,11793.0,5230.0,6020.0
506.0,8887.0,Siddaganga Institute of Technology,12336.0,12489.0,4133.0,6020.0
507.0,8898.0,Chaitanya Bharathi Institute of Technology,10071.0,11794.0,5449.0,6020.0
508.0,8908.0,Saintgits Colleges,12189.0,11436.0,5828.0,6020.0
509.0,8925.0,Manipal University Jaipur,14512.0,12663.0,3718.0,6020.0
510.0,8936.0,Rayalaseema University,15441.0,12653.0,11400.0,4755.0
511.0,8936.0,Flame University,11709.0,10248.0,7726.0,6020.0
512.0,8936.0,Dr Bhim Rao Ambedkar Open University,20808.0,7505.0,10026.0,6020.0
513.0,8947.0,Shoolini University of Biotechnology and Management Sciences,12756.0,13657.0,2413.0,6020.0
514.0,8959.0,Veer Bahadur Singh Purvanchal University,15985.0,9877.0,7878.0,6020.0
515.0,8980.0,Galgotias College of Engineering and Technology,17696.0,13456.0,2255.0,6020.0
516.0,8993.0,Kerala University of Fisheries and Ocean Studies,15753.0,11915.0,4866.0,6020.0
517.0,8993.0,IILM Institute for Higher Education,12943.0,8089.0,10152.0,6020.0
518.0,9002.0,National Institute of Technology Uttarakhand,14944.0,13016.0,3277.0,6020.0
519.0,9042.0,Madras Christian College,15808.0,11668.0,5386.0,6020.0
520.0,9128.0,B V B College of Engineering and Technology,16030.0,13125.0,3336.0,6020.0
521.0,9128.0,Mody University (Mody Institute of Technology and Science),10622.0,12914.0,4277.0,6020.0
522.0,9128.0,Dr Y S R Horticultural University Andhra Pradesh,18777.0,10798.0,6589.0,6020.0
523.0,9149.0,Institute of Bioinformatics and Applied Biotechnology,16670.0,10893.0,6745.0,6020.0
524.0,9149.0,Sapthagiri College of Engineering Bangalore,20566.0,11358.0,5483.0,6020.0
525.0,9161.0,National Institute of Technology Manipur,17236.0,12155.0,4722.0,6020.0
526.0,9178.0,Biju Patnaik University of Technology,15383.0,10092.0,8067.0,6020.0
527.0,9178.0,Tagore Engineering College,23148.0,20554.0,11400.0,3216.0
528.0,9197.0,ICFAI University,20557.0,10467.0,7013.0,6020.0
529.0,9213.0,Velammal Engineering College,3802.0,13310.0,4837.0,6020.0
530.0,9290.0,Centre for Excellence in Basic Sciences,17088.0,13451.0,3000.0,6020.0
531.0,9302.0,National Institute of Technology Arunachal Pradesh,14944.0,11916.0,5625.0,6020.0
532.0,9318.0,Medical College and Hospital Kolkata,26276.0,15508.0,11400.0,4189.0
533.0,9318.0,Technological Institute of Textile & Sciences Bhiwani,18381.0,14520.0,8302.0,5275.0
534.0,9333.0,Uttaranchal University,13132.0,13931.0,2822.0,6020.0
535.0,9341.0,Tamil Nadu Open University,16807.0,9638.0,8728.0,6020.0
536.0,9341.0,Ansal University Gurgaon,13594.0,10391.0,8125.0,6020.0
537.0,9347.0,Central University of Jammu,17236.0,12539.0,4528.0,6020.0
538.0,9357.0,Sri Venkateswara College,17624.0,12224.0,4934.0,6020.0
539.0,9397.0,Tamil University,10382.0,12086.0,6050.0,6020.0
540.0,9414.0,M S Ramaiah University of Applied Sciences,9590.0,13340.0,4354.0,6020.0
541.0,9445.0,Pearl Academy,11981.0,7138.0,11095.0,6020.0
542.0,9461.0,Barkatullah University (Bhopal University),15622.0,13428.0,11400.0,4755.0
543.0,9461.0,Maharaja Ganga Singh University Bikaner,11272.0,10281.0,8637.0,6020.0
544.0,9472.0,Nagaland University,11663.0,12993.0,4767.0,6020.0
545.0,9524.0,National Institute of Science and Technology,12458.0,12851.0,5032.0,6020.0
546.0,9538.0,Gokhale Institute of Politics & Economics,2739.0,12423.0,7022.0,6020.0
547.0,9548.0,Meerut Institute of Engineering and Technology,17013.0,13635.0,3312.0,6020.0
548.0,9620.0,Sri Venkateshwara College of Engineering Bangalore,20988.0,10088.0,8228.0,6020.0
549.0,9639.0,Forest Research Institute Dehradun,18330.0,11680.0,11400.0,5051.0
550.0,9656.0,(1) Thiruvalluvar University,19994.0,20254.0,4177.0,4895.0
551.0,9656.0,LBS Engineering College Kasaragod,18715.0,5968.0,11400.0,6020.0
552.0,9664.0,University B D T College of Engineering,24477.0,21696.0,5966.0,4396.0
553.0,9688.0,Sri Krishnadevaraya University,19277.0,14052.0,2644.0,6020.0
554.0,9688.0,Mar Ivanios College,27366.0,19981.0,11400.0,3265.0
555.0,9706.0,National Institute of Technology Sikkim,16296.0,12283.0,5763.0,6020.0
556.0,9744.0,Institute for MBA,15525.0,8325.0,10541.0,6020.0
557.0,9795.0,(1) National Institute of Technology Srinagar,27410.0,11493.0,4591.0,6020.0
558.0,9807.0,Noida Institute of Engineering & Technology,16960.0,11841.0,6552.0,6020.0
559.0,9816.0,Rajasthan University of Veterinary and Animal Sciences,15364.0,13624.0,8386.0,5567.0
560.0,9838.0,(1) All India Institute of Speech and Hearing Mysore,14531.0,12968.0,5247.0,6020.0
561.0,9838.0,(3) Kirori Mal College University Of Delhi,10422.0,12442.0,6444.0,6020.0
562.0,9866.0,"MIT Art, Design & Technology University",11663.0,12558.0,6241.0,6020.0
563.0,9902.0,Rajendra Prasad Central Agricultural University,17771.0,16032.0,5133.0,5567.0
564.0,9915.0,Symbiosis Institute of Management Studies,14683.0,12003.0,6805.0,6020.0
565.0,9924.0,Indian Institute of Food Processing Technology (Indian Institute of Crop Processing Technology),20062.0,12918.0,4835.0,6020.0
